gaze_x,gaze_y,pupil_x,pupil_y,pred_x,pred_y
720,233,143.1839141845703,274.3847351074219,733.8644264939376,246.95747057164226
720,233,142.38900756835938,274.5393371582031,732.6431995870471,228.82385728368445
720,233,143.13938903808594,274.4179382324219,734.2481554301985,246.0634842985346
720,233,143.33343505859375,274.25048828125,732.1567829777096,249.84676427837894
720,233,142.9477996826172,274.55755615234375,735.8393877582794,242.20057213345353
1080,233,141.9810791015625,293.6658935546875,1082.9006297311525,313.9903853258975
1080,233,142.0220947265625,293.919189453125,1087.7767640408538,316.2219325231117
1080,233,141.52804565429688,293.567138671875,1078.7622235327117,302.7288349524579
1080,233,142.3239288330078,293.9984436035156,1090.78191382578,323.7917079189192
1080,233,142.34762573242188,294.2203674316406,1094.991460176083,325.4558669850121
1080,233,139.25289916992188,292.87139892578125,1054.2985409380735,245.18207954178797
1080,233,141.69778442382812,294.2704772949219,1092.5879150261908,310.2531878293312
1080,233,141.78228759765625,294.3444519042969,1094.3832484173063,312.6293189512744
1080,233,140.88943481445312,294.0570983886719,1084.5189974861814,289.97479294047935
1080,233,140.9210205078125,294.2381591796875,1088.0161571476674,291.6238465818951
1080,233,140.84368896484375,294.0558776855469,1084.2623283655148,288.88104337269215
1080,233,140.6573486328125,294.2344055175781,1086.5972222405117,285.33592604443584
1080,233,140.3163299560547,294.3389892578125,1086.7781050797785,277.7462801538768
1080,233,140.99258422851562,295.0248718261719,1102.8751721942754,297.22742686244874
1080,233,140.4638214111328,294.7182922363281,1094.5205869493475,283.13447621990326
1080,233,140.75579833984375,294.59869384765625,1093.812053297701,289.48358966904016
1080,233,140.81834411621094,294.48382568359375,1092.01615791331,290.40100043125403
1080,233,140.70372009277344,294.5928955078125,1093.4386391182834,288.2165706290243
1080,233,140.9078369140625,294.51641845703125,1093.0747060113363,292.69051963252787
1080,233,140.529541015625,294.4813232421875,1090.4916213027445,283.521742905109
1080,233,140.96437072753906,294.612060546875,1095.1260131122935,294.50909429427975
1080,233,139.30894470214844,293.6473693847656,1068.8802249901291,250.36340505776207
1080,233,140.3036651611328,294.925048828125,1097.509546748628,280.3519473094575
1080,233,140.80825805664062,294.751953125,1096.9039169282023,291.4910703839032
1080,233,140.26995849609375,294.63671875,1092.0254355462403,278.12041857632084
1080,233,141.18931579589844,295.1450500488281,1106.096177690436,302.50116782946225
1080,233,140.5224609375,294.57427978515625,1092.167804366055,283.81445567341234
1080,233,140.56605529785156,294.88604736328125,1098.1342935860357,286.3973309157409
1080,233,140.91305541992188,295.4006042480469,1109.3897187478633,297.2000726824599
1440,233,138.22657775878906,317.1647033691406,1496.5711268828454,341.2716870885124
1440,233,137.09738159179688,316.9219665527344,1486.3189100700502,313.21893980294317
1440,233,137.53269958496094,316.8702392578125,1487.5944742087795,323.31289484548324
1440,233,138.6426239013672,317.00677490234375,1495.7916175322416,350.38066985990736
1440,233,139.1722412109375,317.9817810058594,1516.4641999761843,367.80926634854495
1440,233,136.82565307617188,316.4767761230469,1476.7266696582883,304.54997501611615
1440,233,137.41375732421875,316.9924621582031,1489.2371529532347,321.09102864089436
1440,233,137.88739013671875,317.1187438964844,1493.988105521379,332.9788987418606
1440,233,137.00579833984375,316.5994567871094,1479.908866249154,309.44175677234216
1440,233,136.6552734375,316.763671875,1481.1396019990843,301.92184772139717
1440,233,138.16114807128906,317.5592041015625,1503.5035956331649,341.6726554016568
1440,233,138.17709350585938,317.31134033203125,1499.019125267433,340.82240907388405
1440,233,137.72119140625,316.6460266113281,1484.4289974665107,326.6825758317573
1440,233,137.6878662109375,316.6391906738281,1484.1324692470798,325.8563000568638
1440,233,137.1472930908203,316.83392333984375,1484.9525014750625,313.96899555027176
1440,233,138.23277282714844,316.8056335449219,1489.9881263130592,339.6380362595137
1440,233,136.94786071777344,316.5971984863281,1479.5706707418094,308.05297813318884
1440,233,138.90789794921875,317.257568359375,1501.7696731920696,357.931977796321
1440,233,138.8343505859375,317.9147033691406,1513.4987834850835,359.44257260420636
1440,233,137.03501892089844,316.228759765625,1473.2295436274471,308.2979117775958
1440,233,137.87283325195312,316.7152404785156,1486.4803248200687,330.6314443855117
1440,233,136.5999298095703,316.25726318359375,1471.5273254450321,298.0942107309729
1440,233,137.77333068847656,317.0457458496094,1492.0594580738707,329.9048543611216
1440,233,138.7476043701172,317.1300354003906,1498.5997130590022,353.4881408830597
1440,233,137.5574493408203,316.2143859863281,1475.6391717633214,320.6484009545202
1440,233,137.7228240966797,316.56488037109375,1482.9424953000762,326.3189189306004
1440,233,137.1417236328125,316.4100646972656,1477.1157491148288,311.7342745631304
1440,233,138.6201629638672,316.36370849609375,1483.8301918496873,346.6570730796666
1440,233,137.9119415283203,316.25152587890625,1478.138067475148,329.2613403586456
360,467,158.25999450683594,247.09396362304688,308.29643257098724,470.06059579608336
360,467,157.7733917236328,247.3502960205078,310.52752729538224,459.76206770351837
360,467,157.8597869873047,247.21493530273438,308.47621207159045,461.1449045896934
360,467,157.62200927734375,246.67063903808594,297.23206382180524,452.7916300629022
360,467,157.72927856445312,247.1595916748047,306.78858550779296,457.7673185533231
360,467,157.6626434326172,246.78729248046875,299.5890446360354,454.3363741713283
360,467,157.51930236816406,246.7557830810547,298.27479488828885,450.77188294545067
360,467,157.77114868164062,246.56951904296875,296.1327235127046,455.83615936699334
360,467,158.18064880371094,246.4037628173828,295.1755024119775,464.750673089512
360,467,157.6878662109375,246.6643524169922,297.45338688243464,454.32632351068514
360,467,158.0584259033203,247.14073181152344,308.12611961339644,465.49988255423705
360,467,157.78433227539062,247.81024169921875,319.05656363252,462.3034847999206
360,467,157.94790649414062,247.4945831298828,314.07893006031554,464.6271395319427
360,467,157.7254638671875,247.55374145507812,314.03000775265355,459.63156032819006
360,467,158.052490234375,247.37876892089844,312.4808070255158,466.5393909384138
360,467,157.83035278320312,247.58323669433594,315.1103092903804,462.2717882035895
360,467,157.57284545898438,247.35159301757812,309.5247864604571,455.000129960109
360,467,157.76995849609375,247.2164306640625,308.04391046799356,459.01647737665917
360,467,157.69203186035156,247.51417541503906,313.12998517834694,458.64040686980024
360,467,157.73326110839844,247.35812377929688,310.4662926113597,458.8467105308355
360,467,157.39776611328125,247.5551300048828,312.37804121375393,451.84680701251
360,467,157.36383056640625,247.609130859375,313.19911200952265,451.3077633669818
360,467,157.1562042236328,247.5470428466797,310.9924606395962,446.0630999253808
360,467,157.0562286376953,247.56967163085938,310.89752995382423,443.79822580632026
360,467,156.83163452148438,247.61895751953125,310.6557256694514,438.7025245357554
360,467,157.12374877929688,247.8274688720703,315.99226870329403,446.6822947502569
360,467,157.48779296875,247.75582885742188,316.5361406616739,454.982813795059
360,467,157.27195739746094,247.49880981445312,310.69648328587664,448.5761218403877
360,467,156.8543243408203,247.50491333007812,308.6709792813417,438.6763705798703
720,467,153.7805633544922,269.9659118652344,706.7079567049432,476.99613516651243
720,467,153.4229736328125,269.8596496582031,702.9198463377306,467.9667062003109
720,467,153.9346160888672,270.2233581542969,712.239206819816,481.93594119420686
720,467,153.81271362304688,269.9950256347656,707.4088681319718,477.90497063121984
720,467,153.6505584716797,269.84033203125,703.7290301647672,473.28215719891796
720,467,154.0499267578125,270.2872619628906,714.0067272160086,484.9946292260547
720,467,153.8001251220703,269.56512451171875,699.4248705802011,475.4733883841009
720,467,154.00234985351562,270.17620849609375,711.7173668284204,483.31258330972923
720,467,153.90223693847656,270.05841064453125,709.0348210284301,480.3479418590232
720,467,154.60830688476562,271.244873046875,734.5061042474244,503.02083911120917
720,467,153.81698608398438,270.8334655761719,722.8763167662937,482.1651348158748
720,467,154.2646026611328,270.6734924316406,722.2207557243155,492.01462360843016
720,467,153.9129180908203,270.5822448730469,718.7394718578344,483.20007205640377
720,467,153.88075256347656,270.5992126464844,718.8873875170084,482.51943362952534
720,467,153.76791381835938,270.6205139160156,718.7021526959952,479.9421289774409
720,467,153.51254272460938,270.5675354003906,716.4189003888359,473.6074250277052
720,467,153.4987030029297,270.481201171875,714.7576199405949,472.8501500552575
720,467,153.7247314453125,270.6305847167969,718.6666163747695,478.9653356943154
720,467,153.88055419921875,270.2516174316406,712.4830407854797,480.7906796361149
720,467,153.892578125,270.5655822753906,718.3283926412023,482.6338056779614
720,467,153.99755859375,270.8955993652344,724.9453177850937,486.7667687195599
720,467,154.0186309814453,270.6967468261719,721.38996858259,486.28151630250613
720,467,153.42510986328125,270.7257995605469,718.8868267055032,472.31351605797227
720,467,153.88111877441406,270.38824462890625,715.0028505376786,481.4817607253008
720,467,153.94888305664062,270.428466796875,716.0907135159568,483.29248397468655
720,467,154.77059936523438,270.75592041015625,726.3295196996005,504.45449682217986
720,467,154.1348114013672,270.4391174316406,717.2387194269077,487.7661117937587
720,467,153.90333557128906,270.3846130371094,715.0496820029421,481.99199519885224
720,467,153.54750061035156,270.75543212890625,720.0592532418905,475.3705645542068
1080,467,150.781982421875,292.6820983886719,1109.8308182530227,518.3691561132619
1080,467,150.20578002929688,292.5742492675781,1104.8943548875313,504.1339221563485
1080,467,150.58811950683594,292.6981506347656,1109.1341090558499,513.8393123393489
1080,467,145.2814483642578,291.30206298828125,1056.2498119146358,380.73860888670515
1080,467,150.03038024902344,292.258056640625,1098.17161166824,498.3951733537142
1080,467,150.4241485595703,292.9272766113281,1112.515625150072,511.07703162226244
1080,467,150.3159637451172,292.7587585449219,1108.8573998787288,507.66889814294154
1080,467,150.06288146972656,292.5954895019531,1104.5541138727303,500.8415852380822
1080,467,150.81211853027344,292.8478698730469,1113.0389005922343,519.907909669917
1080,467,150.24058532714844,292.5531921386719,1104.6846193986012,504.85704337792413
1080,467,149.1121063232422,291.89892578125,1086.8549569203715,474.78020264726
1080,467,150.67724609375,292.35015869140625,1103.1797250116597,514.2324620410764
1080,467,147.36016845703125,290.4859313964844,1051.856552072426,426.1162207936786
1080,467,150.79196166992188,292.32611083984375,1103.3239706834975,516.8407691662196
1080,467,150.1409454345703,291.7131652832031,1088.699733211769,498.321465307994
1080,467,150.3834991455078,292.3085021972656,1100.908591595131,507.04145490246265
1080,467,151.49496459960938,292.9985656738281,1119.3106060762057,536.8913161018227
1080,467,150.52706909179688,292.01983642578125,1096.3258084667941,509.02335140315154
1080,467,150.72027587890625,292.1218566894531,1099.1942675733935,514.1232223220641
1080,467,151.11456298828125,292.2123718261719,1102.8801492776684,523.9470979215612
1080,467,151.3143768310547,293.7448425292969,1132.133910200574,536.2989553423558
1080,467,149.54786682128906,291.6310729980469,1084.151364723154,483.812718281024
1080,467,137.518310546875,303.1821594238281,1235.3616764650214,255.07926087650867
1080,467,150.9084014892578,292.56964111328125,1108.4063151205655,520.8172342085281
1080,467,149.84368896484375,291.8177795410156,1089.1052051680335,491.77250089057
1080,467,149.03286743164062,291.5099182128906,1079.2830966353386,470.96670792474197
1080,467,149.7972869873047,291.5018005371094,1083.0467611656832,489.10198093307827
1080,467,149.98757934570312,292.1366271972656,1095.7155563065562,496.77522218224385
1080,467,151.1405792236328,292.8126220703125,1114.0710242059704,527.5428648207917
1440,467,146.9852294921875,317.23480224609375,1542.6996521769033,549.8730547047753
1440,467,146.08477783203125,315.3560791015625,1503.4806001813504,519.1448166585869
1440,467,145.96676635742188,315.3607482910156,1502.9624922539715,516.3620270230003
1440,467,144.8177490234375,312.3158264160156,1440.987500446452,473.93943595490146
1440,467,143.8893585205078,311.5421447753906,1421.982283390831,448.02779387478586
1440,467,145.60142517089844,312.6300048828125,1450.7870197659186,494.13112787143837
1440,467,145.41195678710938,312.3526611328125,1444.7079231680245,488.2505576773601
1440,467,145.9985809326172,312.540283203125,1451.1672991522582,503.12925457823803
1440,467,136.16835021972656,316.1506652832031,1467.3542630174807,287.30386623677714
1440,467,145.8321075439453,312.53790283203125,1450.2712399871352,499.1592252017499
1440,467,144.28346252441406,311.5624694824219,1424.3741933351748,457.4991782800216
1440,467,144.0347442626953,310.6055603027344,1405.4729636908596,446.8392524310884
1440,467,142.40443420410156,309.2994689941406,1373.0665419768447,401.59743272138803
1440,467,136.5159454345703,316.5193176269531,1475.924909566972,297.3970855393736
1440,467,148.1201171875,312.1986999511719,1455.735260238178,551.8786148761646
1440,467,148.38247680664062,312.5885314941406,1464.259728899091,560.0502417016496
1440,467,146.57461547851562,311.3509521484375,1432.2065030274052,510.9266137132772
1440,467,144.86766052246094,310.4246826171875,1406.4047244568374,465.74629311656827
1440,467,140.07398986816406,311.81048583984375,1407.3940239563863,358.6410572073846
1440,467,136.1885986328125,312.0621337890625,1392.1397885006836,267.5066036220569
1440,467,145.42857360839844,311.97637939453125,1437.861198977388,486.7793345695036
1440,467,140.3175506591797,313.1475524902344,1433.272038338584,371.06389737029076
1440,467,149.35528564453125,313.1710205078125,1479.970218432797,586.0697182769536
1440,467,140.0352325439453,314.8597106933594,1463.3678436213122,372.84337808555847
1440,467,144.3283233642578,310.6524658203125,1407.8399343550427,454.0523033254267
1440,467,146.92068481445312,312.40948486328125,1453.4781799887678,524.4052899772296
1440,467,135.60418701171875,313.080078125,1407.9004480969106,258.66000252894264
1440,467,144.07276916503906,311.12164306640625,1415.174796320206,450.3030860527251
1440,467,147.2401580810547,311.7447509765625,1442.868025391731,528.7043638561963
360,701,165.5658416748047,263.71368408203125,651.8616810492285,726.2032263069796
360,701,169.8883819580078,248.69175720214844,397.25856599759027,754.4726275873263
360,701,169.7466278076172,248.60723876953125,394.9759178868726,750.6829487726664
360,701,169.30233764648438,248.36727905273438,388.2810222893813,738.9289248816494
360,701,169.30880737304688,247.70758056640625,376.16130515470013,735.8107164769062
360,701,168.5231170654297,247.37686157226562,366.04676860306336,715.489094691784
360,701,167.3516845703125,247.34703063964844,359.5004467969584,687.4880898761812
360,701,167.98240661621094,248.44711303710938,382.9947344059956,707.9410106085388
360,701,167.65353393554688,247.92677307128906,371.72557221786974,697.5405999021095
360,701,167.20143127441406,247.70819091796875,365.3844962765279,685.7068494695732
360,701,167.3251953125,248.02737426757812,371.89800097724765,690.2326935025221
360,701,166.95310974121094,247.4698028564453,359.7217534889678,678.6201494890984
360,701,167.25706481933594,247.6385955810547,364.38722307936223,686.6844574138631
360,701,166.98353576660156,247.42808532714844,359.10899781742955,679.1366716186221
360,701,166.92958068847656,246.9578857421875,350.17086660796394,675.5216436004002
360,701,167.041015625,246.7506561279297,346.9237793590046,677.1433840243335
360,701,166.83419799804688,246.66148376464844,344.22232533159513,671.7836136766373
360,701,166.89749145507812,246.19662475585938,335.9827943701275,670.9828823868647
360,701,166.80267333984375,246.58786010742188,342.7046640492217,670.6688887019627
360,701,166.90394592285156,246.34239196777344,338.7011311523347,671.8593404872572
360,701,166.6345977783203,248.28977966308594,373.19668397848454,675.1139218006829
360,701,167.06680297851562,246.32603454589844,339.23349366371986,675.6504470558375
360,701,166.7703857421875,246.2620086669922,336.53660609853523,668.2849988032494
360,701,166.689697265625,245.99607849121094,331.22463284312107,665.0474889866173
360,701,166.5013885498047,246.18626403808594,333.76420634273836,661.5133906716537
360,701,166.84341430664062,245.83697509765625,329.08056745369595,667.9132684947472
360,701,166.8748016357422,246.3203582763672,338.1460357255337,671.0570944557912
360,701,166.90200805664062,246.64620971679688,344.28808218142694,673.3201696661163
360,701,166.73553466796875,246.4602508544922,340.0101758485034,668.439609332142
720,701,164.45172119140625,269.0328369140625,744.146686033012,726.0953486457865
720,701,164.3656463623047,268.6435546875,736.5347716046736,722.1179541673764
720,701,164.7509765625,268.8402404785156,742.1306563050039,732.2554579606158
720,701,163.81503295898438,267.843505859375,718.9777350383656,705.0579060120053
720,701,163.57443237304688,267.4637145996094,710.7496150800807,697.4534405866461
720,701,163.6730194091797,267.3393859863281,708.9639430989973,699.1808782985836
720,701,163.91970825195312,267.4370422363281,712.0257938491022,705.5307422325977
720,701,163.61257934570312,266.8555908203125,699.7421588927282,695.3442246373534
720,701,162.92071533203125,266.3624572753906,687.1159675157769,676.4479423789098
720,701,163.73731994628906,267.0528259277344,704.0141560616376,699.2884372243989
720,701,163.645751953125,266.9354553222656,701.3832239601807,696.5290867199301
720,701,163.51898193359375,267.21453857421875,705.8754817515473,694.8991122467869
720,701,162.87786865234375,266.4532470703125,688.5691392417684,675.8794889855353
720,701,163.77896118164062,266.3711242675781,691.66915028528,696.8973651179576
720,701,163.83056640625,266.76470947265625,699.183876988197,700.076521215552
720,701,163.47923278808594,266.7577819824219,697.2577175685883,691.6885333281461
720,701,164.43487548828125,267.2651062011719,711.4956592355693,716.9270423065154
720,701,163.5097198486328,266.8561706542969,699.2262834651128,692.9014194315323
720,701,163.91673278808594,266.92193603515625,702.5213758989557,702.905119648366
720,701,164.09646606445312,266.8731384277344,702.542524170196,706.9365905413133
720,701,164.34738159179688,266.86834716796875,703.7387440617349,712.8788225757926
720,701,164.3091583251953,267.20916748046875,709.8215973441902,713.6604260273207
720,701,164.4679718017578,267.3919982910156,714.002666793911,718.3433424876366
720,701,164.3469696044922,266.7796325683594,702.1023519667087,712.4290112481631
720,701,164.45327758789062,267.1639404296875,709.7262069122753,716.8628152847959
720,701,163.43980407714844,266.0912780761719,684.7776696234432,687.4452476500874
720,701,164.44760131835938,266.4793701171875,697.0861282185997,713.332450839428
720,701,164.4983367919922,267.32208251953125,712.8701361529838,718.7185529284116
720,701,164.87188720703125,267.1540832519531,711.6875608915907,726.76716839645
1080,701,161.52113342285156,288.0429992675781,1079.3459627191414,750.7035277555769
1080,701,159.35862731933594,286.23712158203125,1035.008162668527,690.3288395148666
1080,701,163.05848693847656,289.254638671875,1109.5365479292814,793.2666560012622
1080,701,160.90379333496094,287.68743896484375,1069.635620707002,734.261543783281
1080,701,158.71240234375,286.21746826171875,1031.337966439577,674.8661271739593
1080,701,160.92770385742188,287.52508544921875,1066.7671783400947,734.0248049505617
1080,701,161.4287109375,289.1027526855469,1098.3954055361646,753.7622775032478
1080,701,161.71250915527344,289.4632568359375,1106.4893588885116,762.298187049666
1080,701,159.63687133789062,287.7783508300781,1064.8247705465437,704.588965764834
1080,701,160.48243713378906,288.1447448730469,1075.9030197216898,726.5111863903003
1080,701,158.75616455078125,286.8643798828125,1043.479273105555,679.115274228644
1080,701,158.52120971679688,286.84442138671875,1041.908823814143,673.4297818683717
1080,701,160.43838500976562,288.687255859375,1085.6715402562513,728.154563188652
1080,701,160.86766052246094,289.587890625,1104.4603999780647,742.8284672884092
1080,701,139.54563903808594,300.2483825683594,1191.6944852836723,288.73163050754556
1080,701,159.21151733398438,288.32061767578125,1072.6368378843072,697.1649507247894
1080,701,158.6717529296875,287.72259521484375,1058.857029716206,681.3648888328698
1080,701,160.1353302001953,289.0411682128906,1090.6398503322853,722.7042257832773
1080,701,160.87554931640625,288.89837646484375,1091.798688785614,739.5961171623203
1080,701,159.72174072265625,287.93780517578125,1068.1966696743166,707.3977751954208
1080,701,160.14993286132812,287.8619079589844,1068.9905016425437,717.2024190333523
1080,701,160.50318908691406,288.97576904296875,1091.3182180645144,731.1264005118119
1080,701,159.9722442626953,288.7425842285156,1084.304526958691,717.3455992325962
1080,701,157.78521728515625,287.1603088378906,1043.9603578399729,657.4969253698018
1080,701,159.29197692871094,288.40106201171875,1074.5306554783792,699.4770272223832
1080,701,154.69432067871094,285.2592468261719,993.1164859555347,574.575873874971
1080,701,160.19918823242188,287.9100341796875,1070.1292209588955,718.6122608580699
1080,701,158.63165283203125,286.56982421875,1037.4156273084,674.6938035163657
1080,701,158.72885131835938,286.88671875,1043.7509738122817,678.576648474932
1440,701,149.4088592529297,307.48114013671875,1375.4266050750657,559.1222955853118
1440,701,142.0093994140625,312.40948486328125,1428.3363908507663,407.6300933024322
1440,701,144.44281005859375,307.6646423339844,1353.3849115221392,441.9551375939236
1440,701,154.06178283691406,306.2873840332031,1377.2546495611823,663.8335354119372
1440,701,147.82113647460938,306.41473388671875,1347.6536270307133,516.0818837761844
1440,701,151.68646240234375,305.8837890625,1357.6599918522434,605.3539617561037
1440,701,135.17523193359375,318.2130126953125,1500.2624665173198,273.9196178875791
1440,701,142.5807647705078,311.417724609375,1412.9913030374837,416.296364948269
1440,701,154.79798889160156,306.8356628417969,1391.123711439136,684.057649433481
1440,701,147.6201629638672,298.4077453613281,1199.1216247413213,471.5894921242698
1440,701,152.44512939453125,305.4040832519531,1352.7067032732293,621.0134265868128
1440,701,152.94424438476562,308.0763244628906,1404.4892728286995,646.1348885376392
1440,701,154.26303100585938,305.7789306640625,1368.9182477833474,666.0967173845911
1440,701,156.43946838378906,307.9885559082031,1420.7651234297837,728.8051958129809
1440,701,154.73789978027344,306.0724182128906,1376.7557603090809,678.8432989409475
1440,701,152.9530029296875,305.7485046386719,1361.6514665758868,634.7973861496394
1440,701,139.51318359375,310.0826416015625,1372.69314204688,336.7368816120779
1440,701,150.90870666503906,306.0204162597656,1356.1954342579338,587.5389899164675
1440,701,150.0286102294922,306.2202453613281,1355.371268632477,567.6041475108368
1440,701,151.28323364257812,305.5088806152344,1348.6892980551384,593.9069189502716
1440,701,152.2305450439453,306.83331298828125,1377.937197328849,623.0001101062353
1440,701,145.71656799316406,308.36920166015625,1372.8847712994957,475.73571064865337
1440,701,155.54598999023438,307.90582275390625,1414.6671462781778,707.1506912493887
1440,701,156.0177764892578,307.1854553222656,1403.81184130798,714.7953665058876
1440,701,149.32937622070312,305.9442443847656,1346.707322705266,549.609585357739
1440,701,146.926025390625,305.54266357421875,1327.0062766213268,490.4735255109217
1440,701,144.110595703125,307.7563171386719,1353.3730594364215,434.51080423918575
1440,701,154.83120727539062,306.6180114746094,1387.284231517824,683.7679509790614
1440,701,155.0074920654297,306.9213562011719,1393.774823752049,689.4640182792018
360,935,178.9336700439453,250.6876220703125,480.3305219969934,979.4409290233498
360,935,178.08702087402344,248.11131286621094,428.5361006562789,946.5319909151722
360,935,178.52703857421875,247.71652221679688,423.51587725480476,955.0361305443566
360,935,178.49371337890625,247.1304168701172,412.54816093536283,951.3367364302549
360,935,178.0126953125,247.0974884033203,409.47913763394445,939.7362906939134
360,935,178.14373779296875,246.7974395751953,404.6225276137211,941.3638639300952
360,935,178.2109375,247.035888671875,409.3591982529333,944.1443490677711
360,935,175.4690704345703,246.76483154296875,390.32970601653506,877.6068031726381
360,935,177.5975799560547,246.55502319335938,397.36089611451644,927.1755565484518
360,935,178.6053009033203,246.67855834960938,404.79534880337997,951.7487700122283
360,935,178.2389678955078,246.7616424560547,404.450580782971,943.4505914874562
360,935,177.3201141357422,246.0001678466797,385.71905964981033,917.826249356589
360,935,176.84527587890625,246.19989013671875,386.9675188263591,907.5266648908937
360,935,177.96730041503906,246.3399658203125,395.29181934853386,934.8997039945689
360,935,178.37020874023438,246.04029846191406,391.83396882953366,942.9932993215134
360,935,176.94769287109375,246.00875854492188,383.97082166329346,909.013831034963
360,935,178.1458282470703,246.0649871826172,391.14013388957665,937.7806778538934
360,935,177.17214965820312,246.09683227539062,386.7423350533654,914.7875570178539
360,935,177.47369384765625,245.94635009765625,385.513842860164,921.2109698705663
360,935,177.576416015625,246.12200927734375,389.2756560181606,924.5246376974201
360,935,177.66053771972656,245.9525604248047,386.58473704585685,925.6843426202367
360,935,178.35159301757812,246.36410522460938,397.70377650219416,944.1567240980312
360,935,174.28726196289062,246.58560180664062,380.9780720148683,848.6180865583983
360,935,177.7377471923828,246.48712158203125,396.8275681870655,930.1715152733468
360,935,178.07138061523438,246.45895385742188,398.01659978980024,937.9645784332915
360,935,177.5911407470703,246.52780151367188,396.8264601235405,926.8874352395287
360,935,176.63038635253906,246.54383850097656,392.20360882055775,904.1232052018813
360,935,177.34535217285156,246.1060791015625,387.79933437026375,918.9516411554114
360,935,177.8232421875,246.52882385253906,398.0334641633872,932.4111612686138
720,935,174.437255859375,266.99700927734375,757.7608871017064,953.4230179052556
720,935,173.93084716796875,266.868896484375,752.808417342857,940.7467567950207
720,935,173.62071228027344,267.2300109863281,757.8731597480119,935.1637989370138
720,935,175.9976348876953,267.7957458496094,780.4629287638863,994.4856649666626
