gaze_x,gaze_y,pupil_x,pupil_y,pred_x,pred_y
1440,233,147.15708923339844,258.68890380859375,1164.7492815040896,295.6570070822936
1440,233,147.5596466064453,255.2841339111328,1136.9410855758229,296.08709357189673
1440,233,148.33172607421875,257.9670715332031,1169.8876514386739,321.96641194638687
1440,233,149.49903869628906,254.4269256591797,1148.5581659100162,340.4352802016383
1440,233,150.3656768798828,254.6789093017578,1159.6965342416056,361.9796903071292
1440,233,142.27886962890625,260.6432800292969,1133.6386729964443,183.55773385256634
360,584,150.9494171142578,252.57899475097656,1145.9436562901028,370.31915816545916
360,584,150.09616088867188,251.92457580566406,1131.172009938709,348.00243823409073
360,584,150.68707275390625,245.52757263183594,1077.2492994778108,344.8288229760974
360,584,165.9886016845703,190.61566162109375,717.9915133388422,563.7920899547698
360,584,172.90740966796875,172.01806640625,613.9073809335405,679.746055349191
360,584,172.76686096191406,173.9062042236328,630.1662234096148,681.4978695670025
360,584,165.3497314453125,171.6785888671875,534.1733869298723,496.9167593620441
360,584,170.31251525878906,173.1338348388672,598.071884148781,620.3236934567421
360,584,170.72366333007812,173.1404266357422,602.2983011651063,630.2375613608792
360,584,172.8214569091797,173.397705078125,625.9571246341561,681.429106329675
360,584,167.8026885986328,169.78236389160156,541.2621246042645,550.800418030647
360,584,172.04132080078125,172.69073486328125,611.4339958127912,660.7294075656228
360,584,169.66702270507812,172.09764099121094,581.8294162873035,601.9694309560791
360,584,172.3140869140625,174.19654846191406,628.2989827898436,671.389605418055
360,584,173.56333923339844,173.76177978515625,636.8815297298975,700.2755874248678
360,584,171.31028747558594,174.06405639648438,616.8902981911015,646.8688055555749
360,584,172.0419158935547,173.934326171875,623.0863263568594,664.1256094116907
900,584,171.2051239013672,175.0968475341797,625.4972011196642,647.1462376400214
900,584,169.93484497070312,174.1933135986328,604.168387861379,614.114724416504
900,584,168.610107421875,174.10586547851562,589.9306309189337,581.9917449325249
900,584,169.3831329345703,174.34600830078125,600.0098688412463,601.2507868855164
900,584,169.24313354492188,174.75430297851562,602.4154612579341,598.9914701645939
900,584,168.92312622070312,174.08990478515625,592.9518516571934,589.4824045926844
900,584,171.36605834960938,175.59202575683594,631.7647429170329,652.3663863773054
900,584,167.8323974609375,173.5365447998047,576.7211731772004,561.7247716066358
900,584,169.9414520263672,175.7081298828125,618.421653164055,618.3932099576377
900,584,169.30609130859375,174.45840454101562,600.2820802881447,599.7021238663519
900,584,170.00265502929688,175.25997924804688,614.8446471176871,618.6475867210174
900,584,169.1984405517578,174.7520751953125,601.9418846080594,597.9096941181742
900,584,168.13697814941406,174.4424591064453,588.2903321654235,571.5193226294923
900,584,168.76779174804688,173.79779052734375,588.642739730491,584.949263269209
900,584,163.12893676757812,171.47886657714844,509.807652381734,442.9212160900661
900,584,169.81158447265625,173.5302276611328,596.7099954831219,609.344735877643
900,584,164.9239959716797,180.6273956298828,613.6670198682705,511.0055030592948
1440,584,157.90281677246094,254.7333984375,1236.5535547851769,543.5396379092454
1440,584,158.80850219726562,255.49822998046875,1252.8902978118517,567.4185396714893
1440,584,162.54901123046875,253.75540161132812,1274.457735092521,652.7094975454793
1440,584,159.015380859375,256.6910095214844,1266.1563026786357,575.6416104310738
1440,584,158.83251953125,256.5199279785156,1262.701838329916,570.775065801603
1440,584,162.0194854736328,253.32122802734375,1265.0278952985377,638.7836063948225
1440,584,157.48472595214844,257.3335266113281,1256.6688911306355,540.547497013682
1440,584,161.0391387939453,252.84364318847656,1250.6249598934842,613.8888311459123
1440,584,161.91519165039062,253.00074768066406,1260.9701446552272,635.4018247871445
1440,584,160.1820526123047,255.1647491455078,1263.6804765837069,599.5717050159355
1440,584,163.28475952148438,251.72412109375,1262.8873695759871,664.8943008220122
1440,584,160.27964782714844,251.6453857421875,1231.710021451248,592.3500124972661
1440,584,164.93740844726562,250.7183380126953,1270.208501233105,701.9368119034216
1440,584,160.0536346435547,255.51724243164062,1265.6807987053448,597.4393932165385
1440,584,161.7529296875,251.91575622558594,1249.1655218035462,628.5457592199045
1440,584,158.6614227294922,255.83448791503906,1254.5495451097695,564.7929122418063
1440,584,162.68161010742188,251.0591583251953,1250.550412389492,648.5687399113885
360,935,162.67140197753906,254.00196838378906,1278.006591985296,656.3258509251609
360,935,163.25119018554688,249.750732421875,1244.0664362483326,658.7197963933222
360,935,162.35150146484375,251.96786499023438,1255.7166980178204,643.0945178451375
360,935,156.24468994140625,251.8057098388672,1192.339751514014,495.6684178285632
360,935,157.9995880126953,255.65213012695312,1246.1377636563375,548.3672699180661
360,935,162.52883911132812,225.39907836914062,1008.6948401644518,575.1105041100536
360,935,181.4811248779297,181.49298095703125,789.4871048171067,911.8737135835936
360,935,179.24009704589844,179.30575561523438,746.3033425362269,851.9862717694159
360,935,181.40322875976562,180.44064331054688,778.8428623536838,907.1370536666536
360,935,180.71971130371094,179.48658752441406,762.9844525058675,888.0909380041221
360,935,179.78451538085938,177.83274841308594,738.0231798325917,861.0841392572765
360,935,177.8815460205078,177.5869598388672,716.4454126329761,814.6130734547787
360,935,180.23611450195312,179.1349639892578,754.7929314570642,875.4950033313316
360,935,174.0137481689453,175.9420623779297,661.8623725243242,717.0456600834668
360,935,179.94871520996094,176.90133666992188,730.9637026523783,862.5033492292105
360,935,184.13145446777344,166.22103881835938,673.3107632410643,934.1334074407414
360,935,180.4767303466797,165.08538818359375,625.6551579904863,843.0793443907642
900,935,182.22018432617188,169.83853149414062,687.8287604629973,897.9685317630428
900,935,182.19821166992188,169.24073791503906,682.0078200554935,895.8140039523569
900,935,182.591552734375,168.63844299316406,680.351604328323,903.6434400670996
900,935,182.00868225097656,169.12405395507812,678.9952483552843,890.9348959887393
900,935,183.69493103027344,169.31471252441406,697.8614698725619,932.0397811072753
900,935,178.07713317871094,168.01974487304688,628.8290870458945,793.3031520712466
900,935,181.47161865234375,168.31253051757812,665.9551521046428,875.8013938935464
900,935,174.82327270507812,166.5010528564453,581.6467870870683,710.8558345405136
900,935,179.22288513183594,168.60118103027344,645.8800525506026,822.4614924471298
900,935,180.8083038330078,168.39317321777344,659.9913924739103,860.0553423535284
900,935,182.08029174804688,169.45797729492188,682.8478206778541,893.56655452821
900,935,182.9258575439453,169.13954162597656,688.4307293416819,913.0525482514586
900,935,183.61297607421875,169.6475830078125,700.1486659177303,930.9724265628793
900,935,181.3397674560547,168.8848114013672,669.9790209056755,874.1841479302384
900,935,182.75584411621094,170.49960327148438,699.445648704158,912.6591004654583
900,935,181.05844116210938,169.09010314941406,669.0519223034589,867.9711720759678
900,935,186.3771209716797,196.00575256347656,974.99354492161,1069.182357601554
1440,935,182.3780059814453,245.2125244140625,1395.309086267121,1106.742598723601
1440,935,169.1893768310547,244.46339416503906,1254.7005008914934,787.2676572542741
1440,935,179.2740478515625,248.28018188476562,1392.596628669266,1040.3756141376552
1440,935,179.7447967529297,246.55709838867188,1381.2282600208396,1047.0202598332507
1440,935,179.9223175048828,245.50706481933594,1373.1928157556554,1048.4375061442734
1440,935,157.3391876220703,247.89157104492188,1166.7702293583884,511.36764661813686
1440,935,177.2381591796875,246.61717224121094,1356.400113116461,986.8512521350358
1440,935,179.5109100341797,245.72633361816406,1371.0789683711241,1039.1316102775654
1440,935,176.3556671142578,246.1358184814453,1342.9530903689215,964.3014947315432
1440,935,177.22056579589844,248.31314086914062,1372.1047443141501,991.0398900723831
1440,935,184.63131713867188,244.54568481445312,1411.8887924597516,1159.1642149868276
1440,935,178.45413208007812,248.2193145751953,1383.721345691603,1020.4754983343782
1440,935,168.8113250732422,248.7643280029297,1291.1495498191512,789.8644663565792
1440,935,156.1053009033203,245.80886840820312,1134.767066212571,476.00537444593465
1440,935,178.06195068359375,247.7937774658203,1375.763603331175,1009.8788413419406
1440,935,177.76202392578125,249.1262969970703,1385.2046447801818,1006.2836043550324
1440,935,167.41314697265625,248.87933349609375,1278.0638734233758,756.5244043739804
