timestamp,gaze_x,gaze_y,pupil_x,pupil_y,glint1_x,glint1_y,glint2_x,glint2_y
2025-05-20 23:06:01.133333,360,935,180.23611450195312,179.1349639892578,211,224,245,225
2025-05-20 23:06:01.166667,360,935,174.0137481689453,175.9420623779297,210,224,245,225
2025-05-20 23:06:01.200000,360,935,179.94871520996094,176.90133666992188,210,223,245,224
2025-05-20 23:06:01.233333,360,935,184.13145446777344,166.22103881835938,214,219,248,221
2025-05-20 23:06:01.266667,360,935,180.4767303466797,165.08538818359375,214,219,248,220
2025-05-20 23:06:01.733333,900,935,182.22018432617188,169.83853149414062,211,220,245,221
2025-05-20 23:06:01.766667,900,935,182.19821166992188,169.24073791503906,211,220,245,220
2025-05-20 23:06:01.800000,900,935,182.591552734375,168.63844299316406,211,220,245,220
2025-05-20 23:06:01.833333,900,935,182.00868225097656,169.12405395507812,211,219,245,221
2025-05-20 23:06:01.866667,900,935,183.69493103027344,169.31471252441406,211,219,245,221
2025-05-20 23:06:01.900000,900,935,178.07713317871094,168.01974487304688,211,219,245,220
2025-05-20 23:06:01.933333,900,935,181.47161865234375,168.31253051757812,211,219,245,221
2025-05-20 23:06:01.966667,900,935,174.82327270507812,166.5010528564453,211,220,245,220
2025-05-20 23:06:02.000000,900,935,179.22288513183594,168.60118103027344,210,220,245,220
2025-05-20 23:06:02.033333,900,935,180.8083038330078,168.39317321777344,211,219,245,221
2025-05-20 23:06:02.066667,900,935,182.08029174804688,169.45797729492188,211,220,245,221
2025-05-20 23:06:02.100000,900,935,182.9258575439453,169.13954162597656,211,220,245,220
2025-05-20 23:06:02.133333,900,935,183.61297607421875,169.6475830078125,211,220,245,221
2025-05-20 23:06:02.166667,900,935,181.3397674560547,168.8848114013672,211,220,245,220
2025-05-20 23:06:02.200000,900,935,182.75584411621094,170.49960327148438,211,220,245,221
2025-05-20 23:06:02.233333,900,935,181.05844116210938,169.09010314941406,211,220,245,221
2025-05-20 23:06:02.266667,900,935,186.3771209716797,196.00575256347656,212,233,246,233
2025-05-20 23:06:03.733333,1440,935,182.3780059814453,245.2125244140625,209,256,246,257
2025-05-20 23:06:03.766667,1440,935,169.1893768310547,244.46339416503906,209,256,246,256
2025-05-20 23:06:03.800000,1440,935,179.2740478515625,248.28018188476562,208,255,245,256
2025-05-20 23:06:03.833333,1440,935,179.7447967529297,246.55709838867188,208,255,245,256
2025-05-20 23:06:03.866667,1440,935,179.9223175048828,245.50706481933594,208,255,245,256
2025-05-20 23:06:03.900000,1440,935,157.3391876220703,247.89157104492188,208,255,243,255
