timestamp,gaze_x,gaze_y,pupil_x,pupil_y,glint1_x,glint1_y,glint2_x,glint2_y
2025-05-21 14:40:59.933333,1440,233,151.00294494628906,310.7558898925781,187,319,220,318
2025-05-21 14:40:59.966667,1440,233,151.4329376220703,310.5184020996094,187,318,220,318
2025-05-21 14:41:02.033333,360,935,187.4484100341797,245.80899047851562,211,286,242,286
2025-05-21 14:41:02.066667,360,935,191.4722442626953,243.9197998046875,211,284,242,284
2025-05-21 14:41:02.100000,360,935,189.9957275390625,242.83999633789062,211,283,242,284
2025-05-21 14:41:02.133333,360,935,188.05825805664062,242.11891174316406,211,283,242,283
2025-05-21 14:41:02.166667,360,935,191.8670196533203,242.28555297851562,211,281,241,282
2025-05-21 14:41:02.200000,360,935,191.19744873046875,237.60183715820312,211,280,242,280
2025-05-21 14:41:02.233333,360,935,190.26171875,237.78802490234375,211,279,241,279
2025-05-21 14:41:02.266667,360,935,191.7967071533203,237.84320068359375,211,279,241,279
2025-05-21 14:41:02.300000,360,935,191.20130920410156,236.5386962890625,211,279,241,279
2025-05-21 14:41:02.333333,360,935,192.07278442382812,237.45733642578125,211,279,241,278
2025-05-21 14:41:02.366667,360,935,191.3930206298828,236.3723907470703,210,278,241,278
2025-05-21 14:41:02.400000,360,935,191.07327270507812,235.59475708007812,210,278,241,278
2025-05-21 14:41:02.433333,360,935,190.6503448486328,236.0149688720703,210,278,241,278
2025-05-21 14:41:02.466667,360,935,190.6151885986328,235.96762084960938,210,278,241,278
2025-05-21 14:41:02.500000,360,935,190.50811767578125,235.92852783203125,210,278,241,278
2025-05-21 14:41:02.533333,360,935,190.67657470703125,236.1917266845703,210,278,241,278
2025-05-21 14:41:02.566667,360,935,190.36228942871094,236.96507263183594,210,278,241,278
2025-05-21 14:41:02.600000,360,935,187.99331665039062,235.32473754882812,210,278,240,278
2025-05-21 14:41:02.633333,360,935,190.9908905029297,236.2461395263672,210,278,240,278
2025-05-21 14:41:02.666667,360,935,191.07984924316406,236.4597625732422,210,278,241,278
2025-05-21 14:41:02.700000,360,935,174.8421630859375,242.7050323486328,210,278,240,278
2025-05-21 14:41:02.733333,360,935,190.3041229248047,236.00125122070312,210,278,241,278
2025-05-21 14:41:02.766667,360,935,188.9622039794922,234.94204711914062,210,278,240,278
2025-05-21 14:41:02.800000,360,935,189.1036376953125,236.0608673095703,210,278,240,278
2025-05-21 14:41:02.833333,360,935,189.5463409423828,236.24728393554688,209,278,240,278
2025-05-21 14:41:02.866667,360,935,185.45668029785156,236.67127990722656,210,278,240,278
2025-05-21 14:41:02.900000,360,935,188.06028747558594,235.9205780029297,210,278,240,278
2025-05-21 14:41:02.933333,360,935,191.60023498535156,237.01231384277344,210,278,240,278
2025-05-21 14:41:02.966667,360,935,187.55165100097656,236.0582733154297,210,278,240,278
2025-05-21 14:41:05.033333,1440,935,182.2600555419922,299.22161865234375,204,315,237,315
2025-05-21 14:41:05.066667,1440,935,156.3741912841797,290.0751037597656,204,315,237,315
2025-05-21 14:41:05.100000,1440,935,158.29013061523438,299.6539001464844,204,315,237,315
2025-05-21 14:41:05.133333,1440,935,154.6802520751953,293.7745361328125,204,314,237,315
2025-05-21 14:41:05.166667,1440,935,181.70822143554688,298.30389404296875,204,314,237,315
2025-05-21 14:41:05.200000,1440,935,163.20164489746094,296.19976806640625,204,314,237,314
2025-05-21 14:41:05.233333,1440,935,176.87246704101562,296.8988342285156,204,314,237,314
2025-05-21 14:41:05.266667,1440,935,181.79025268554688,297.8634338378906,204,314,237,314
2025-05-21 14:41:05.300000,1440,935,180.39401245117188,296.877685546875,204,314,237,314
2025-05-21 14:41:05.333333,1440,935,185.81118774414062,299.8767395019531,204,314,236,314
2025-05-21 14:41:05.366667,1440,935,185.6031036376953,300.33074951171875,204,314,237,314
2025-05-21 14:41:05.400000,1440,935,182.3454132080078,298.2071533203125,204,314,236,314
2025-05-21 14:41:05.433333,1440,935,177.3633575439453,296.60919189453125,204,314,236,314
2025-05-21 14:41:05.466667,1440,935,151.7498779296875,306.4320983886719,204,314,236,315
2025-05-21 14:41:05.500000,1440,935,182.650146484375,298.9504089355469,204,314,237,315
2025-05-21 14:41:05.533333,1440,935,183.86329650878906,298.81494140625,204,314,237,315
2025-05-21 14:41:05.566667,1440,935,178.64076232910156,297.6047058105469,204,315,236,315
2025-05-21 14:41:05.600000,1440,935,179.50186157226562,297.82196044921875,204,314,236,314
2025-05-21 14:41:05.633333,1440,935,178.3069305419922,297.3993225097656,204,315,236,315
2025-05-21 14:41:05.666667,1440,935,179.6702117919922,298.08599853515625,204,315,236,315
2025-05-21 14:41:05.700000,1440,935,183.46343994140625,299.63421630859375,204,315,236,315
2025-05-21 14:41:05.733333,1440,935,156.6097869873047,296.70721435546875,203,315,236,315
2025-05-21 14:41:05.766667,1440,935,173.53652954101562,298.8163146972656,204,315,236,315
2025-05-21 14:41:05.800000,1440,935,176.18312072753906,299.3409729003906,203,315,236,315
2025-05-21 14:41:05.833333,1440,935,175.3743896484375,296.09521484375,204,315,236,315
2025-05-21 14:41:05.866667,1440,935,179.35202026367188,298.628662109375,204,315,236,315
2025-05-21 14:41:05.900000,1440,935,181.43467712402344,299.98870849609375,204,315,236,315
2025-05-21 14:41:05.933333,1440,935,158.85333251953125,297.9432067871094,204,315,236,315
2025-05-21 14:41:05.966667,1440,935,180.7118682861328,299.2540283203125,203,315,236,315
